TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
SPRI3;21,72;;-3,32;2,45;2,36;;;;-3,00;-2,46;0,17;-0,14;;4,61;-4,93;66,47;-73,82;-71,18;-81,66;0,96;0,04;0,00;;;;8,86;-6,54;-0,01;48.073.731,88
SPRI5;8,52;;-1,30;0,96;0,93;;;;-1,18;-2,46;0,17;-0,14;;1,81;-1,93;66,47;-73,82;-71,18;-81,66;0,96;0,04;0,00;;;;8,86;-6,54;0,00;48.073.731,88
SPRI6;11,00;;-1,68;1,24;1,20;;;;-1,52;-2,46;0,17;-0,14;;2,34;-2,49;66,47;-73,82;-71,18;-81,66;0,96;0,04;0,00;;;;8,86;-6,54;0,00;48.073.731,88
SPRT3B;76,40;;1.090,85;6.770,92;5.953,08;;;;772,64;772,51;-0,13;-1,14;;6.770,92;;8,28;620,70;545,73;876,33;0,88;0,12;0,00;;;;0,01;0,07;-8,90;370.531.748,80
SQIA3;27,37;0,20;-110,33;3,70;1,49;42,19;6,45;-3,26;55,72;60,18;4,46;0,30;3,59;25,87;-1,84;1,43;-3,35;-1,35;3,18;0,40;0,58;0,41;35,51;;39.651.585,00;7,40;-0,25;0,44;2.406.971.773,64
SRNA3;9,42;;113,38;1,15;0,33;32,08;29,57;1,86;7,14;17,68;10,54;1,71;2,11;-2,51;-0,37;0,48;1,02;0,29;5,17;0,28;0,72;0,15;;;18.790.713,90;8,16;0,08;;5.866.121.837,52
STBP3;12,98;3,05;27,88;5,12;2,45;46,64;31,99;20,77;18,10;17,87;-0,24;-0,07;5,79;49,18;-3,02;1,35;18,36;8,77;19,96;0,48;0,52;0,42;18,58;;77.395.047,95;2,54;0,47;-21,14;11.216.931.389,62
STKF3;0,00;;0,00;0,00;0,00;52,55;42,44;41,50;0,00;2,81;2,81;0,31;0,00;0,00;0,00;1,72;10,84;7,05;6,09;0,65;0,35;0,17;22,63;114,96;;5,70;0,62;0,00;0,00
STTR3;0,00;;0,00;0,00;0,00;31,37;17,25;14,11;0,00;-0,22;-0,22;-0,09;0,00;0,00;0,00;2,46;32,10;17,86;25,38;0,56;0,44;1,27;22,02;;;2,91;0,94;0,00;0,00
SULA11;22,25;;52,23;1,13;0,31;4,25;-3,34;0,83;-12,92;6,54;19,47;-1,71;0,43;0,85;-0,91;2,29;2,17;0,60;-8,72;0,28;0,72;0,73;4,58;-23,56;;19,64;0,43;-0,94;9.475.042.424,17
SULA3;7,43;;52,32;1,13;0,31;4,25;-3,34;0,83;-12,95;6,54;19,47;-1,71;0,43;0,85;-0,91;2,29;2,17;0,60;-8,72;0,28;0,72;0,73;4,58;-23,56;;6,55;0,14;-0,95;9.475.042.424,17
SULA4;7,63;;53,73;1,17;0,32;4,25;-3,34;0,83;-13,30;6,54;19,47;-1,71;0,44;0,88;-0,93;2,29;2,17;0,60;-8,72;0,28;0,72;0,73;4,58;-23,56;;6,55;0,14;-0,97;9.475.042.424,17
SUZB3;64,86;1,79;4,97;2,03;0,60;42,65;37,39;38,93;5,17;8,72;3,55;1,39;1,93;3,43;-0,82;2,82;40,79;12,03;9,58;0,29;0,70;0,31;36,49;56,62;336.302.894,90;32,02;13,06;-0,75;84.585.068.508,90
SYNE3;8,67;;-33,74;0,88;0,33;50,09;32,30;-9,25;9,66;14,60;4,94;0,45;3,12;4,08;-0,37;4,01;-2,60;-0,97;2,94;0,38;0,36;0,11;1,23;;4.112.250,55;9,90;-0,26;0,33;1.323.427.338,15
TAEE11;36,34;6,17;10,94;1,88;0,64;68,87;71,85;44,57;6,79;11,34;4,55;1,26;4,88;4,70;-0,82;2,71;17,20;5,89;10,64;0,34;0,66;0,13;19,43;12,03;53.475.504,80;19,31;3,32;-0,29;12.519.090.280,38
TAEE3;12,03;6,21;10,87;1,87;0,64;68,87;71,85;44,57;6,74;11,34;4,55;1,26;4,84;4,67;-0,82;2,71;17,20;5,89;10,64;0,34;0,66;0,13;19,43;12,03;1.078.835,55;6,44;1,11;-0,28;12.519.090.280,38
TAEE4;12,17;6,14;10,99;1,89;0,65;68,87;71,85;44,57;6,82;11,34;4,55;1,26;4,90;4,72;-0,83;2,71;17,20;5,89;10,64;0,34;0,66;0,13;19,43;12,03;2.359.062,40;6,44;1,11;-0,29;12.519.090.280,38
TASA3;13,49;10,35;7,39;1,54;0,79;38,11;17,69;11,80;4,93;5,87;1,04;0,33;0,87;3,50;-1,91;1,62;20,87;10,66;14,49;0,51;0,49;0,90;29,58;;230.090,50;8,75;1,83;-0,12;1.675.420.975,46
TASA4;13,08;10,67;7,16;1,49;0,76;38,11;17,69;11,80;4,78;5,87;1,04;0,33;0,84;3,40;-1,85;1,62;20,87;10,66;14,49;0,51;0,49;0,90;29,58;;4.520.244,65;8,75;1,83;-0,12;1.675.420.975,46
TCNO3;1,20;;-7,52;-8,40;0,03;;;;-6,81;-34,51;-28,98;;;-0,08;-0,04;0,28;-111,63;-0,45;-3,55;0,00;1,00;0,00;;;;-0,14;-0,16;-0,28;6.451.072,50
TCNO4;0,85;;-5,33;-5,95;0,02;;;;-4,82;-34,51;-28,98;;;-0,06;-0,03;0,28;-111,63;-0,45;-3,55;0,00;1,00;0,00;;;;-0,14;-0,16;-0,20;6.451.072,50
TCSA3;2,86;;12,74;0,36;0,14;13,97;8,98;4,08;5,79;20,70;14,91;0,92;0,52;0,40;-0,28;2,97;2,79;1,07;1,99;0,38;0,62;0,26;-5,08;;266.382,55;8,03;0,22;-0,10;210.550.997,80
TECN3;4,67;3,26;6,27;0,87;0,51;55,00;17,30;15,45;5,60;5,30;-0,30;-0,05;0,97;1,01;-1,46;4,30;13,89;8,11;11,06;0,58;0,42;0,52;0,65;;1.152.235,70;5,36;0,74;0,14;331.132.024,05
TEKA3;50,00;;-0,17;-0,01;0,02;19,20;-34,33;-52,84;-0,26;-5,74;-5,52;;0,09;-0,01;-0,02;0,04;-7,43;-13,24;6,67;-1,78;2,78;0,25;15,05;;12.553,33;-4.039,83;-299,99;0,00;22.123.828,00
TEKA4;40,95;;-0,14;-0,01;0,02;19,20;-34,33;-52,84;-0,21;-5,74;-5,52;;0,07;-0,01;-0,02;0,04;-7,43;-13,24;6,67;-1,78;2,78;0,25;15,05;;65.572,80;-4.039,83;-299,99;0,00;22.123.828,00
TELB3;14,15;;-18,00;0,77;0,30;-49,89;-3,91;-17,09;-78,64;-1,16;72,79;-0,71;3,08;0,95;-0,50;4,96;-4,28;-1,68;-0,91;0,39;0,61;0,10;36,54;;33.770,73;18,37;-0,79;0,33;1.149.427.059,14
TELB4;10,19;;-12,96;0,55;0,22;-49,89;-3,91;-17,09;-56,63;-1,16;72,79;-0,71;2,22;0,68;-0,36;4,96;-4,28;-1,68;-0,91;0,39;0,61;0,10;36,54;;49.889,90;18,37;-0,79;0,23;1.149.427.059,14
TEND3;12,34;;-34,77;2,24;0,36;20,36;3,26;-6,71;71,60;107,31;35,71;1,12;2,33;7,69;-0,64;1,12;-6,46;-1,05;0,49;0,16;0,84;0,16;-17,27;;42.847.225,40;5,50;-0,35;0,38;1.518.982.995,64
TESA3;48,00;;-13,30;1,62;0,52;15,86;9,39;-7,58;10,73;17,39;6,66;1,01;1,01;-11,10;-0,74;0,86;-12,18;-3,94;3,93;0,32;0,68;0,52;7,32;;;29,64;-3,61;0,83;1.389.696.672,00
TFCO4;11,82;0,60;98,59;28,70;18,06;58,03;22,31;17,59;77,72;13,46;0,38;0,14;17,34;37,22;-62,44;3,15;29,11;18,32;25,18;0,63;0,37;1,04;22,58;27,50;2.163.599,15;0,41;0,12;5,61;1.887.866.777,73
TGMA3;27,65;4,23;9,76;2,23;1,57;19,68;14,88;12,15;7,97;7,58;-0,39;-0,11;1,19;4,59;-3,11;3,20;22,82;16,04;17,56;0,70;0,30;1,32;4,80;12,51;5.480.182,25;12,42;2,83;0,23;1.824.980.599,75
TIET11;12,54;;4,38;2,25;0,46;74,66;61,76;49,46;3,51;7,15;3,64;2,34;2,16;1.031,49;-0,52;1,00;51,45;10,47;13,16;0,20;0,72;0,21;-5,19;23,78;;5,57;2,87;0,02;5.004.795.800,93
TIET3;3,49;;6,09;3,13;0,64;74,66;61,76;49,46;4,88;7,15;3,64;2,34;3,01;1.435,37;-0,72;1,00;51,45;10,47;13,16;0,20;0,72;0,21;-5,19;23,78;;1,11;0,57;0,03;5.004.795.800,93
TIET4;3,51;;6,13;3,15;0,64;74,66;61,76;49,46;4,91;7,15;3,64;2,34;3,03;1.443,59;-0,72;1,00;51,45;10,47;13,16;0,20;0,72;0,21;-5,19;23,78;;1,11;0,57;0,03;5.004.795.800,93
TIMS3;17,81;5,10;18,80;1,69;0,77;51,02;17,14;9,81;10,76;10,85;0,10;0,02;1,84;-14,96;-0,96;0,79;8,97;4,10;12,16;0,46;0,54;0,42;5,81;13,18;134.221.185,65;10,56;0,95;2,78;43.114.526.328,38
TKNO3;69,63;;7,65;0,73;0,58;21,80;14,53;10,30;5,43;4,19;-1,21;-0,16;0,79;1,53;-1,28;3,23;9,55;7,56;11,32;0,79;0,21;0,73;19,94;;;95,24;9,10;-0,16;204.398.763,63
TKNO4;69,00;;7,58;0,72;0,57;21,80;14,53;10,30;5,38;4,19;-1,21;-0,16;0,78;1,51;-1,27;3,23;9,55;7,56;11,32;0,79;0,21;0,73;19,94;;15.530,25;95,24;9,10;-0,16;204.398.763,63
TOTS3;28,00;1,57;22,60;3,67;1,97;70,36;17,31;18,09;23,62;21,77;-1,84;-0,29;4,09;6,77;-3,52;2,97;16,23;8,73;8,68;0,54;0,43;0,48;11,23;52,41;109.963.307,95;7,64;1,24;0,36;17.281.129.068,00
TOYB3;2,29;;-43,94;-4,97;4,03;24,06;-10,70;-10,96;-45,00;-47,62;-0,63;;4,81;-5,93;-11,89;0,49;-11,31;-9,18;11,93;-0,81;1,81;0,84;-33,11;;;-0,46;-0,05;0,47;71.890.222,22
TOYB4;2,50;;-47,96;-5,43;4,40;24,06;-10,70;-10,96;-49,12;-47,62;-0,63;;5,26;-6,47;-12,98;0,49;-11,31;-9,18;11,93;-0,81;1,81;0,84;-33,11;;;-0,46;-0,05;0,52;71.890.222,22
TPIS3;3,95;;-2,79;0,20;0,06;10,26;-1,06;-6,50;-17,16;-167,12;-149,96;1,77;0,18;-0,46;-0,06;0,27;-7,27;-2,20;-4,18;0,30;0,70;0,34;-5,55;;233.442,20;19,50;-1,42;0,00;173.800.000,00
TRAD3;0,75;;-1,83;0,44;0,41;26,23;-137,01;-203,14;-2,72;-1,36;1,36;-0,22;3,72;1,85;-0,58;4,63;-24,05;-22,54;-18,15;0,94;0,06;0,11;;;319.203,75;1,70;-0,41;-0,01;210.110.353,50
TRIS3;5,64;2,43;9,86;0,79;0,39;24,05;30,15;11,03;3,61;6,22;2,61;0,57;1,09;0,80;-1,58;2,82;8,01;3,96;11,10;0,49;0,49;0,36;11,47;24,98;3.293.416,05;7,14;0,57;0,12;1.052.522.914,32
TRPL3;33,29;6,62;9,29;1,22;0,62;59,76;62,57;41,02;6,09;7,16;2,00;0,40;3,81;7,91;-0,75;1,90;13,14;6,72;11,65;0,51;0,47;0,16;15,07;11,59;52.308,45;27,28;3,59;-1,09;18.578.310.752,52
TRPL4;24,92;8,84;6,95;0,91;0,47;59,76;62,57;41,02;4,56;7,16;2,00;0,40;2,85;5,92;-0,56;1,90;13,14;6,72;11,65;0,51;0,47;0,16;15,07;11,59;52.326.402,50;27,28;3,59;-0,81;18.578.310.752,52
TRPN3;0,71;;0,44;0,54;0,40;100,00;71,70;59,29;0,37;-0,36;-0,72;-1,07;0,26;0,59;-6,13;3,61;122,35;90,00;90,82;0,74;0,26;1,52;-0,48;-0,38;;1,31;1,60;0,00;32.162.716,00
TTEN3;10,48;1,12;8,34;1,65;0,79;14,89;6,79;7,71;9,47;9,68;0,21;0,04;0,64;3,56;-2,22;1,52;19,74;9,46;9,54;0,48;0,52;1,23;;;7.590.814,80;6,37;1,26;0,38;5.222.159.340,56
TUPY3;27,54;3,65;9,75;1,21;0,40;17,23;6,88;3,59;5,09;7,97;2,88;0,69;0,35;1,24;-1,03;2,10;12,47;4,08;9,94;0,33;0,67;1,13;22,39;21,58;16.486.791,95;22,67;2,83;-0,47;3.970.648.350,00
TXRX3;7,50;;-1,06;-0,09;0,15;19,35;0,21;-18,70;96,80;960,38;905,70;;0,20;-0,15;-0,28;0,32;-8,34;-14,16;-0,47;-1,70;2,70;0,76;20,12;;1.157,50;-84,48;-7,05;-0,02;18.043.324,62
TXRX4;2,54;;-0,36;-0,03;0,05;19,35;0,21;-18,70;32,78;960,38;905,70;;0,07;-0,05;-0,10;0,32;-8,34;-14,16;-0,47;-1,70;2,70;0,76;20,12;;3.777,00;-84,48;-7,05;-0,01;18.043.324,62
UCAS3;2,64;;12,81;0,89;0,57;34,76;4,03;6,15;19,56;17,35;-2,20;-0,10;0,79;31,06;-0,84;1,06;6,91;4,47;4,06;0,65;0,35;0,73;9,24;;213.216,50;2,98;0,21;-0,20;174.468.000,96
UGPA3;27,92;0,90;14,39;2,45;0,86;6,77;3,25;1,68;7,45;9,29;1,83;0,60;0,24;3,85;-1,70;1,81;17,03;5,94;12,14;0,35;0,64;3,53;12,42;6,56;142.281.471,30;11,39;1,94;0,24;31.142.087.162,56
UNIP3;62,00;7,28;8,31;2,29;1,04;35,74;20,79;13,63;5,44;5,46;-0,22;-0,09;1,13;5,06;-1,82;1,92;27,61;12,51;15,50;0,45;0,54;0,92;19,21;20,70;490.278,65;27,04;7,47;-0,14;6.720.726.468,65
UNIP5;69,35;8,82;9,29;2,57;1,16;35,74;20,79;13,63;6,09;5,46;-0,22;-0,09;1,27;5,66;-2,03;1,92;27,61;12,51;15,50;0,45;0,54;0,92;19,21;20,70;18.963,42;27,04;7,47;-0,16;6.720.726.468,65
UNIP6;66,15;7,50;8,86;2,45;1,11;35,74;20,79;13,63;5,81;5,46;-0,22;-0,09;1,21;5,40;-1,94;1,92;27,61;12,51;15,50;0,45;0,54;0,92;19,21;20,70;15.696.371,20;27,04;7,47;-0,15;6.720.726.468,65
USIM3;9,52;3,14;-32,89;0,51;0,30;8,47;-2,09;-1,27;-20,00;-21,07;-0,58;0,01;0,42;0,89;-0,56;3,43;-1,55;-0,90;-2,06;0,58;0,35;0,71;24,78;;11.702.960,60;18,71;-0,29;0,31;12.219.656.872,88
USIM5;10,05;3,27;-34,72;0,54;0,31;8,47;-2,09;-1,27;-21,12;-21,07;-0,58;0,01;0,44;0,94;-0,59;3,43;-1,55;-0,90;-2,06;0,58;0,35;0,71;24,78;;101.475.297,70;18,71;-0,29;0,32;12.219.656.872,88
USIM6;16,90;1,95;-58,39;0,90;0,53;8,47;-2,09;-1,27;-35,51;-21,07;-0,58;0,01;0,74;1,58;-0,99;3,43;-1,55;-0,90;-2,06;0,58;0,35;0,71;24,78;;1.694,00;18,71;-0,29;0,54;12.219.656.872,88
VALE3;61,07;11,44;5,83;1,46;0,62;40,12;31,07;23,03;4,32;5,11;0,78;0,26;1,34;53,80;-0,74;1,08;24,99;10,66;21,26;0,43;0,56;0,46;15,85;21,94;1.585.852.473,90;41,90;10,47;-0,11;277.197.192.910,60
VAMO3;8,30;4,05;14,19;1,88;0,48;44,40;34,31;10,72;4,43;8,67;4,23;1,79;1,52;3,23;-0,67;2,03;13,24;3,36;13,27;0,25;0,75;0,31;64,03;51,58;59.944.941,00;4,42;0,58;0,67;9.165.893.922,70
VBBR3;25,09;3,32;14,36;2,16;0,71;4,58;2,47;1,24;7,20;9,55;2,36;0,71;0,18;2,31;-1,56;2,31;15,01;4,97;11,75;0,33;0,67;4,01;16,50;12,07;233.585.591,25;11,64;1,75;7,35;29.229.850.000,00
VITT3;6,74;1,40;8,88;1,53;1,03;37,83;15,21;14,38;8,39;9,57;1,18;0,22;1,28;2,64;-2,77;2,67;17,27;11,65;13,41;0,67;0,33;0,81;;;2.402.668,60;4,40;0,76;-0,36;947.974.981,18
VIVA3;25,00;1,45;15,42;3,15;1,95;69,55;21,53;18,65;13,36;13,51;0,15;0,04;2,88;5,10;-4,58;3,01;20,40;12,67;19,88;0,62;0,38;0,68;;;214.060.381,60;7,95;1,62;0,97;5.904.944.225,00
VIVR3;3,08;;-0,82;4,21;0,28;24,20;-125,27;-123,97;-0,81;-0,76;0,05;-0,28;1,02;13,72;-0,53;1,04;-514,44;-33,76;-264,18;0,07;0,93;0,27;83,05;;466.195,20;0,73;-3,76;0,00;84.228.233,32
VIVT3;50,41;3,97;17,10;1,20;0,69;42,85;14,76;9,61;11,14;12,90;1,76;0,19;1,64;-50,72;-0,83;0,92;7,03;4,06;7,74;0,58;0,42;0,42;2,14;1,12;111.284.095,45;41,92;2,95;-1,56;83.306.979.227,60
VIVT4;45,34;;15,38;1,08;0,62;42,85;14,76;9,61;10,02;12,90;1,76;0,19;1,48;-45,62;-0,74;0,92;7,03;4,06;7,74;0,58;0,42;0,42;2,14;1,12;;41,92;2,95;-1,41;83.306.979.227,60
VLID3;18,33;5,22;7,41;1,10;0,56;38,84;19,36;10,32;3,95;4,69;0,74;0,21;0,76;2,23;-1,13;2,00;14,90;7,56;14,76;0,51;0,48;0,73;3,60;48,87;7.229.013,65;16,60;2,47;0,01;1.500.060.753,75
VSPT3;4,99;;-0,32;0,37;0,11;7,78;-44,27;-67,63;-0,49;-1,03;-0,54;0,41;0,22;-2,01;-0,13;0,75;-116,54;-33,96;-62,87;0,29;0,71;0,50;7,49;;;13,44;-15,66;0,00;712.610.842,16
VSPT4;0,00;;0,00;0,00;0,00;7,78;-44,27;-67,63;0,00;-1,03;-0,54;0,41;0,00;0,00;0,00;0,75;-116,54;-33,96;-62,87;0,29;0,71;0,50;7,49;;;13,44;-15,66;0,00;712.610.842,16
VSTE3;17,00;0,68;8,15;1,88;1,15;64,99;19,07;21,51;9,19;10,44;1,24;0,25;1,75;10,89;-1,70;1,48;23,13;14,12;7,46;0,61;0,39;0,66;-3,13;-10,77;144.420,85;9,02;2,09;-0,06;1.938.008.670,00
VULC3;16,90;17,96;8,22;2,34;1,66;40,55;19,67;20,41;8,53;8,55;0,02;0,01;1,68;3,06;-5,54;4,39;28,43;20,16;21,21;0,71;0,29;0,99;14,97;24,47;27.667.719,70;7,23;2,06;0,12;4.641.690.523,60
VVAR11;14,58;;-0,78;0,31;0,04;28,99;-0,55;-5,91;-8,30;-45,96;-41,99;1,58;0,05;-0,29;-0,07;0,74;-40,32;-5,54;-11,42;0,14;0,86;0,94;3,76;;;46,63;-18,80;0,00;662.732.685,03
VVAR4;95,68;;-5,09;2,05;0,28;28,99;-0,55;-5,91;-54,48;-45,96;-41,99;1,58;0,30;-1,92;-0,48;0,74;-40,32;-5,54;-11,42;0,14;0,86;0,94;3,76;;;46,63;-18,80;0,00;662.732.685,03
VVEO3;6,58;;13,12;0,68;0,21;15,90;6,01;1,50;3,27;5,77;2,50;0,52;0,20;0,70;-0,53;2,04;5,17;1,62;9,84;0,31;0,69;1,08;;;9.129.820,90;9,69;0,50;-0,31;2.124.159.600,64
WEGE3;38,00;1,82;32,10;9,89;5,30;31,56;18,80;15,70;26,80;26,32;-0,48;-0,18;5,04;16,58;-17,10;1,86;30,82;16,52;25,44;0,54;0,45;1,05;25,71;34,19;203.809.434,45;3,84;1,18;0,80;159.498.083.924,00
WEST3;1,27;;-2,28;0,52;0,39;42,07;-38,84;-29,31;-1,72;-0,22;1,50;-0,45;0,67;0,90;-1,03;3,16;-22,68;-16,91;-28,18;0,75;0,25;0,58;367,94;;119.125,40;2,46;-0,56;-0,07;140.721.459,73
WHRL3;4,64;5,11;19,57;2,72;0,73;16,27;8,15;3,24;7,78;7,07;-0,71;-0,25;0,63;11,68;-2,58;1,10;13,92;3,75;17,70;0,27;0,73;1,16;12,32;-3,95;7.971,10;1,70;0,24;-0,57;6.977.667.918,98
WHRL4;4,65;8,05;19,61;2,73;0,74;16,27;8,15;3,24;7,80;7,07;-0,71;-0,25;0,64;11,71;-2,58;1,10;13,92;3,75;17,70;0,27;0,73;1,16;12,32;-3,95;46.526,60;1,70;0,24;-0,57;6.977.667.918,98
WIZC3;7,40;6,02;12,17;2,58;0,52;58,84;37,07;9,26;3,04;3,30;0,26;0,22;1,13;-20,31;-0,67;0,90;21,18;4,24;22,73;0,20;0,59;0,46;12,37;-9,41;3.475.307,95;2,87;0,61;-0,32;1.183.313.886,80
WLMM3;22,81;1,75;7,86;1,24;1,01;12,97;7,04;4,99;5,58;4,94;-0,61;-0,14;0,39;2,30;-2,29;4,54;15,77;12,80;15,79;0,81;0,19;2,56;32,16;;4.562,00;18,40;2,90;-1,15;826.649.932,70
WLMM4;22,61;1,94;7,79;1,23;1,00;12,97;7,04;4,99;5,53;4,94;-0,61;-0,14;0,39;2,28;-2,27;4,54;15,77;12,80;15,79;0,81;0,19;2,56;32,16;;107.355,65;18,40;2,90;-1,14;826.649.932,70
YDUQ3;17,90;1,54;29,42;1,71;0,56;59,29;17,03;3,75;6,47;11,34;4,87;1,29;1,10;6,35;-0,76;1,52;5,81;1,92;9,55;0,33;0,67;0,51;6,20;-15,03;91.508.061,85;10,48;0,61;-0,06;5.532.690.432,90
ZAMP3;3,26;;-7,80;0,67;0,23;65,31;2,49;-3,02;9,44;17,42;7,98;0,57;0,24;33,74;-0,29;1,03;-8,65;-2,89;2,75;0,33;0,67;0,96;15,36;;2.920.366,85;4,84;-0,42;-0,14;897.658.757,22
